Timestamp	Compilation Time	Code Cache Size	Perm Gen Size	Invocations/s
1376436086028	65365	19021696	323594216	188.42
1376436087029	65365	19021696	323983720	188.47
1376436088032	65365	19021696	324347112	187.70
1376436089033	65365	19021696	324740968	190.08
1376436090033	65365	19021696	325108712	189.82
1376436091034	65365	19021696	325487336	189.58
1376436092034	65365	19021696	325831144	188.01
1376436093035	65365	19021696	326227176	189.13
1376436094035	65365	19021696	326607976	189.65
1376436095036	65365	19021696	326936552	190.47
1376436096037	65365	19021696	327289064	184.54
1376436097037	65365	19021696	327652456	184.49
1376436098038	65365	19021696	328000616	182.25
1376436099038	65365	19021696	328344424	186.21
1376436100039	65365	19021696	328762456	188.26
1376436101039	65365	19021696	329143016	187.73
1376436102040	65365	19021696	329499880	185.30
1376436103040	65365	19021696	329839336	153.52
1376436104041	65365	19021696	330231016	154.02
1376436105041	65365	19021696	330568296	153.12
1376436106042	65365	19021696	330918632	149.44
1376436107042	65365	19021696	331282024	149.20
1376436108043	65365	19021696	331641064	148.68
1376436109043	65365	19021696	332006632	147.93
1376436110045	65365	19021696	332402664	150.75
1376436111046	65365	19021696	332763592	152.08
1376436112046	65365	19021696	333138152	151.20
1376436113047	65365	19021696	333473256	151.91
1376436114047	65365	19021696	333845352	154.01
1376436115048	65365	19021696	334237032	151.80
1376436116048	65365	19021696	334615656	152.45
1376436117049	65365	19021696	334972520	153.58
1376436118049	65365	19021696	335340264	152.59
1376436119050	65365	19021696	335694952	152.82
1376436120050	65365	19021696	336067048	154.60
1376436121051	65365	19021696	336443496	153.43
1376436122051	65365	19021696	336811240	152.96
1376436123052	65365	19021696	337168104	153.11
1376436124052	65365	19021696	337546728	154.17
1376436125053	65365	19021696	337944936	157.44
1376436126053	65365	19021696	338308328	152.81
1376436127053	65365	19021696	338697608	155.08
1376436128054	65365	19021696	339054696	156.28
1376436129055	65365	19021696	339400680	152.84
1376436130055	65365	19021696	339759720	150.84
1376436131056	65365	19021696	340136168	153.14
1376436132056	65365	19021696	340521320	152.56
1376436133057	65365	19021696	340858600	152.91
1376436134057	65365	19021696	341192016	149.91
1376436135058	65365	19021696	341584416	151.99
1376436136058	65365	19021696	341959352	151.08
1376436137059	65365	19021696	342297648	151.09
1376436138060	65365	19021696	342644792	147.88
1376436139060	65365	19021696	343071288	155.63
1376436140061	65365	19021696	343458592	156.87
1376436141062	65365	19021696	343811128	152.85
1376436142062	65365	19021696	344141880	152.20
1376436143063	65365	19021696	344542264	156.12
1376436144064	65365	19021696	344910008	152.06
1376436145064	65365	19021696	345258168	151.02
1376436146065	65365	19021696	345628088	153.75
1376436147065	65365	19021696	345987128	151.59
1376436148066	65365	19021696	346347520	152.00
1376436149066	65365	19021696	346696504	152.88
1376436150067	65365	19021696	347066424	153.66
1376436151067	65365	19021696	347399352	151.41
1376436152068	65365	19021696	347821496	152.81
1376436153068	65365	19021696	348151288	152.00
1376436154069	65365	19021696	348487536	149.99
1376436155070	65365	19021696	348888136	151.95
1376436156070	65365	19021696	349234120	153.68
1376436157071	65365	19021696	349595336	149.24
1376436158072	65365	19021696	349945672	149.69
1376436159072	65365	19021696	350341704	153.09
1376436160073	65365	19021696	350711624	152.36
1376436161073	65365	19021696	351055432	152.41
1376436162073	65365	19021696	351471048	154.15
1376436163074	65365	19021696	351827912	153.04
1376436164075	65365	19021696	352180424	153.14
1376436165076	65365	19021696	352591688	156.47
1376436166076	65365	19021696	352985544	159.85
1376436167077	65365	19021696	353372872	158.38
1376436168077	65365	19021696	353731912	159.31
1376436169078	65365	19021696	354095760	156.96
1376436170078	65365	19021696	354451440	154.87
1376436171079	65365	19021696	354799480	155.41
1376436172080	65365	19021696	355189104	152.79
1376436173081	65365	19021696	355559024	155.55
1376436174081	65365	19021696	355968112	157.53
1376436175082	65365	19021696	356322512	155.63
1376436176082	65365	19021696	356681840	155.09
1376436177083	65365	19021696	357047408	153.91
1376436178083	65365	19021696	357482608	158.01
1376436179084	65365	19021696	357846000	156.84
1376436180085	65365	19021696	358173976	155.48
1376436181085	65365	19021696	358511856	154.95
1376436182086	65365	19021696	358953584	157.04
1376436183086	65365	19021696	359327856	160.87
1376436184088	65365	19021696	359649904	152.50
1376436185089	65365	19021696	360047184	156.80
1376436186090	65365	19021696	360418032	157.40
1376436187090	65365	19021696	360759664	156.64
1376436188091	65365	19021696	361103472	152.59
1376436189091	65365	19021696	361531224	158.52
1376436190092	65365	19021696	361864072	158.11
1376436191093	65365	19021696	362265456	155.97
1376436192093	65365	19021696	362633200	155.36
1376436193094	65365	19021696	362963952	154.87
1376436194094	65365	19021696	363325168	152.67
1376436195095	65365	19021696	363671152	150.32
1376436196096	65365	19021696	364008432	149.76
1376436197096	65365	19021696	364378352	149.30
1376436198097	65365	19021696	364750448	150.24
1376436199098	65365	19021696	365063792	145.77
1376436200099	65365	19021696	365416304	148.20
1376436201099	65365	19021696	365797104	149.01
1376436202100	65365	19021696	366169200	151.32
1376436203100	65365	19021696	366519536	149.11
1376436204101	65365	19021696	366924272	153.79
1376436205102	65365	19021696	367241968	153.58
1376436206102	65365	19021696	367598832	151.23
1376436207103	65365	19021696	367936112	151.76
1376436208104	65365	19021696	368323440	152.50
1376436209104	65365	19021696	368695536	152.11
1376436210105	65365	19021696	369089392	153.00
1376436211105	65365	19021696	369426672	153.26
1376436212106	65365	19021696	369805296	151.52
1376436213107	65365	19021696	370164336	150.74
1376436214108	65365	19021696	370521200	151.74
1376436215108	65365	19021696	370904176	154.78
1376436216109	65365	19021696	371263216	153.58
1376436217109	65365	19021696	371598544	153.28
1376436218110	65365	19021696	371992176	152.39
1376436219110	65365	19021696	372349040	151.31
1376436220112	65365	19021696	372725488	152.05
1376436221113	65365	19021696	373108944	153.70
